x y z dx dy dz magnitude
-2.11633 8.48997 2.79655 5.95087 10.3164 8.78379 14.7985
20.5481 -1.96477 10.0086 -8.3395 5.91103 11.429 15.3333
7.8253 4.82255 4.68583 7.13198 11.8684 4.11835 14.4459
21.964 19.7004 22.0964 -3.03834 -0.168784 -5.80359 6.55298
25.7931 19.4116 16.8273 -0.263777 12.7765 -33.5189 35.8724
30.092 16.9268 24.4313 -22.3708 -5.28049 -2.17118 23.0879
19.5378 17.0793 13.0164 1.99487 -3.15325 5.00493 6.24274
19.4016 -3.5701 13.8672 -21.2688 6.78358 -6.02596 23.1234
10.8896 10.3148 8.86684 7.08957 4.99652 7.02746 11.163
28.8018 15.4344 -5.13097 -31.3918 -7.71831 7.28685 33.1379
31.6781 4.60585 1.82255 -16.187 0.327835 5.76012 17.1845
17.3683 6.41758 10.0827 2.7919 -16.3654 10.4484 19.616
11.8161 21.0394 18.3916 -1.94646 12.0352 -3.89316 12.7981
22.3522 9.49946 19.4706 -1.7894 -3.56469 -2.93815 4.95396
12.9957 4.93853 31.5264 2.97196 -7.2725 -24.9114 26.1209
22.033 18.8996 12.7834 8.09293 -5.12383 6.35375 11.4943
6.5811 10.2024 18.6598 -0.722936 0.208886 1.01612 1.26442
3.0656 6.17703 19.3221 5.1425 3.55936 0.152347 6.256
9.33417 3.72186 1.8681 7.63315 -3.28034 3.90229 9.17897
16.5433 19.5058 -1.22492 2.30786 -23.399 15.2554 28.028
10.7116 4.50709 -2.43248 8.06024 11.616 17.6123 22.5853
2.02929 18.5781 17.8652 27.4747 -9.8948 10.5627 31.0537
-0.949817 9.67462 20.5591 4.5602 4.02271 -0.982221 6.15974
15.864 9.20887 16.0162 -6.04016 7.02188 -22.1124 23.9739
16.6069 11.0076 9.29336 -9.05873 6.05544 4.33057 11.7253
22.0745 14.9576 3.55088 -12.6167 -17.504 -6.91575 22.6583
10.7418 -6.37031 9.86531 20.0373 14.1695 2.69951 24.6892
18.1359 26.656 5.31837 -6.31177 -4.4444 -1.06144 7.79216
-5.58921 9.62969 25.096 37.7882 46.8969 1.89991 60.2567
16.2445 -2.19012 4.31425 -4.71175 7.98432 -7.76775 12.095
6.66856 4.94553 23.3448 -6.26253 14.5221 -13.9186 21.0674
-3.96087 -4.10745 -6.38949 17.4275 10.0504 10.238 22.5731
6.91823 15.2625 19.9316 -5.58721 3.16002 -1.97422 6.71566
24.6982 16.8556 -5.04321 -2.14143 -5.04276 9.8994 11.3143
22.998 6.46248 24.7789 1.3412 -0.390073 -2.06431 2.49246
10.0261 7.07802 22.9842 6.70201 12.4024 -0.685553 14.1141
12.3117 6.67317 16.5637 14.5543 -12.5206 -7.07876 20.4622
18.915 22.3078 20.8429 -7.53706 -14.4667 0.438237 16.3183
32.6339 30.1173 3.95429 -11.7545 -5.90884 1.00243 13.1942
2.55225 11.0006 21.2874 -2.74089 7.64914 9.62529 12.5964
3.58228 4.94934 19.4276 -4.46331 1.98916 10.3068 11.4065
30.739 26.8872 20.9174 -23.164 -17.5716 4.09795 29.3619
2.05675 20.3453 9.90722 -0.668785 -10.7582 9.15045 14.1392
-3.6027 6.18649 -0.672663 5.93299 -8.58251 8.28401 13.3223
-3.79775 19.2334 12.6747 8.63027 -23.0263 1.85876 24.6607
-4.50594 31.3664 0.457708 9.47979 -22.5561 0.0268395 24.4672
19.3647 9.65641 27.1906 -8.44802 10.1316 -17.6229 22.0133
24.4535 7.62698 -3.20198 5.09969 24.7926 32.7277 41.3737
-3.54131 10.6498 6.80284 7.46339 8.07004 5.09896 12.1172
32.2463 13.9071 3.53232 -10.2274 -5.96893 -3.06723 12.2326
32.138 11.9785 16.8398 -22.4887 4.80332 -6.04113 23.7762
20.7587 7.13449 10.7108 -4.71843 -0.600044 -4.74946 6.72168
8.0511 21.4386 4.60696 0.582121 -0.229114 7.92252 7.94718
10.8474 7.47334 22.0229 9.64585 16.7559 -1.61446 19.4013
22.9218 2.01352 17.265 2.9759 -5.90253 1.54143 6.78763
3.38017 14.9174 20.2476 -9.3033 -6.03486 -7.12664 13.1818
19.8875 23.5114 21.2492 9.79231 -17.0221 -6.39066 20.6515
33.3475 2.50755 -2.30382 -22.4365 -5.06434 8.41823 24.4931
6.99621 9.53914 13.621 -2.14303 2.39197 -5.70554 6.54731
15.5726 2.99977 4.12611 -5.91514 -3.93879 -9.88151 12.1716
29.8966 7.20619 40.646 -8.14343 13.1824 -38.0146 41.0512
9.89656 18.8797 7.02615 0.610803 0.612202 -1.54743 1.77269
17.607 7.75734 24.4046 -6.98157 7.81742 -4.74179 11.5039
15.4435 9.33856 20.2944 -8.54775 7.35338 9.99814 15.0698
4.03567 12.2729 7.6146 -0.0176183 -0.884934 11.1044 11.1396
20.0508 24.8167 6.42248 -5.18953 -16.3374 -1.1327 17.1792
16.6066 -2.49815 19.5161 -6.30305 21.9467 -22.1177 31.7896
6.52298 10.8572 16.0911 1.98878 4.35945 -5.93276 7.62612
-15.3116 -3.21631 -6.38369 20.9151 5.13736 10.401 23.9168
31.1589 -4.63608 0.430114 -7.19367 20.1166 4.72982 21.8814
-6.32194 13.0216 -3.91756 11.793 0.911007 7.70178 14.1146
-1.69802 4.30896 -5.37704 3.85702 0.0779156 10.9227 11.584
13.9065 17.384 -5.53023 16.1805 -5.88939 9.6649 19.746
15.297 20.1666 29.2101 -9.81048 -4.52652 -10.0808 14.7769
5.73238 13.2266 -4.45428 8.63467 -18.469 34.5663 40.131
9.99607 7.99214 11.303 6.66512 25.8798 -0.0105717 26.7243
21.5528 -4.80024 25.6712 0.172308 23.0437 -13.218 26.5661
12.0069 8.65194 5.2945 7.49454 1.2313 -1.2149 7.69157
30.1178 18.8465 11.9315 -9.47212 -9.46604 -0.44486 13.3987
10.5386 10.9686 8.49854 4.6242 5.5621 0.371791 7.24282
8.40885 23.8066 7.37404 -12.1527 -18.5421 7.05762 23.266
7.4672 20.4868 10.9684 4.29891 9.57233 -3.52346 11.0691
-3.50784 19.8864 11.0378 18.0181 12.7713 5.50469 22.761
5.61461 18.1071 -0.0743662 -8.0194 -1.40765 3.66124 8.92731
19.3022 2.89422 36.1376 -23.4521 -1.90029 -15.2537 28.0408
16.1342 20.2163 16.068 -6.65072 13.3834 2.73156 15.1924
19.7373 16.8793 2.38475 -14.7384 18.1909 18.4689 29.82
17.683 28.9075 28.7278 -23.4189 -35.3332 -5.08806 42.6939
29.245 -3.71599 10.0054 -4.9366 6.96223 -1.32934 8.63769
22.0116 6.74035 9.58336 -1.50039 4.74162 -0.0803618 4.974
15.5881 -19.6063 29.8206 -11.0964 25.0392 -5.49077 27.9328
18.534 -0.455556 22.151 -25.8817 30.1918 6.15924 40.2411
18.5323 21.0049 -0.390042 -7.4625 -0.639865 3.2964 8.18319
8.55301 15.8699 20.2831 1.87254 3.42687 10.8519 11.5331
2.3585 5.2892 5.71492 17.0324 8.45661 -9.36342 21.1965
-3.92128 8.64798 1.3977 7.44609 3.71277 4.43945 9.43068
6.94657 9.79535 12.2402 21.571 10.081 4.03989 24.1507
5.62295 -3.91175 0.959935 -9.67718 36.6959 3.22942 38.0876
31.3234 -3.82761 40.6653 -6.34801 12.2583 -18.1471 22.8009
13.5207 4.10217 31.877 -19.4383 -6.24375 -21.4915 29.6432
29.6615 8.79362 -2.02035 -33.4497 8.0543 3.97094 34.6341
17.1864 20.3383 26.4866 -9.16853 -6.77981 -4.56236 12.2818
5.34556 17.7496 11.3304 -10.9863 -7.09936 17.2598 21.6564
-2.29118 4.3441 15.987 5.74694 2.72081 -4.10263 7.56714
19.5996 22.9989 11.6877 -12.5587 6.60395 -1.3491 14.2532
19.6219 26.6264 16.9785 6.94338 -6.41047 -7.66956 12.1707
1.5964 20.4123 22.769 2.03113 -1.05837 4.02807 4.63368
20.221 15.2756 22.8975 -10.029 -4.19027 10.6659 15.2283
7.03266 15.9954 29.6482 15.601 -5.35919 -22.9378 28.2534
31.4498 6.30711 9.8827 -8.66332 8.59853 -4.24247 12.9223
43.4964 31.185 -0.940638 -33.73 -24.2811 2.07854 41.6126
-1.18506 -4.89303 8.3154 5.65872 18.1966 9.7944 21.4259
3.0513 -1.91567 8.09959 -8.31483 13.9062 10.0991 19.0922
13.6449 -3.60361 20.1007 -4.65215 20.1153 -9.00586 22.5249
14.0075 9.57431 32.3863 -7.34993 10.605 -16.6843 21.0916
-0.494139 17.1693 7.33212 2.65546 3.50396 8.52316 9.59028
-0.0371946 17.2612 6.40213 1.80609 -7.69942 -1.19722 7.99852
6.20662 24.1215 10.5251 12.3866 3.07188 6.99562 14.5535
6.97034 4.38507 4.68929 -11.1201 -5.21942 3.33521 12.7288
9.55344 1.78298 19.1091 14.5735 15.116 -12.076 24.2221
18.0927 18.0935 39.7425 -27.4473 -12.2807 -34.0935 45.4592
26.5117 19.2124 30.3049 -1.68242 -9.78613 -8.82992 13.2878
19.779 13.8464 3.47877 28.0457 -28.7149 -7.06209 40.7551
3.98464 6.69243 15.9509 -9.53302 63.4713 -3.40571 64.2735
28.7277 6.34038 10.6984 -20.0613 -11.6864 1.75429 23.2831
12.4725 7.69481 4.38791 19.4544 3.99624 -34.275 39.6134
14.2398 9.31703 18.2045 -0.961004 8.91485 -48.9525 49.7669
14.2561 17.1046 17.9262 -6.97202 -7.32642 -3.47892 10.6953
15.4626 18.8666 4.26778 4.21016 -6.62883 -7.65748 10.9683
9.6934 9.30048 11.0633 0.052246 9.69781 3.29226 10.2415
2.67134 15.5226 21.9096 -4.74542 -6.99293 1.54364 8.59086
9.40954 40.1407 18.7752 6.20398 -31.5385 -24.4977 40.4141
15.5264 17.5644 15.8762 -5.74875 -3.52034 3.53217 7.61033
-2.39768 10.654 32.7861 12.0949 5.74317 -12.5663 18.3625
9.28136 10.3593 10.3808 4.0467 8.29908 7.65822 11.9958
17.9025 0.847288 -4.09538 -6.40911 3.03934 34.3793 35.1035
15.336 -2.58078 31.8131 -7.09096 3.88471 -9.25291 12.2878
19.9767 16.109 15.6257 6.37963 -8.1376 -6.79704 12.3742
14.3013 -3.49847 7.1115 -31.9493 35.7808 3.46477 48.0939
3.34959 10.3724 3.65742 -27.368 10.3235 -8.10742 30.3531
3.68517 8.88383 -1.66485 -7.37218 -51.8074 51.8715 73.6818
12.7158 19.0144 22.3064 6.41714 -7.99033 7.83174 12.8981
20.699 3.95929 13.544 22.2679 -5.77866 -19.4598 30.1319
16.68 -15.0964 -18.972 -4.52794 58.5614 53.6872 79.5755
23.8974 5.76656 5.20265 0.636499 -37.5106 -10.5164 38.9621
18.5976 18.9634 9.13145 2.59532 -1.40106 -3.61909 4.66867
19.3604 7.03586 10.1043 2.69679 -1.35218 -2.05453 3.64995
23.4903 15.8561 30.2924 1.71543 -8.46689 -20.8101 22.532
28.654 9.8771 -3.98077 -20.7764 7.76846 5.45542 22.8423
16.8256 11.2402 32.3169 -6.12797 17.5628 -10.4592 21.3401
5.32857 22.6297 7.09015 0.67999 -4.94601 -2.35525 5.5202
29.7117 32.8412 1.01199 -8.88025 -12.8988 1.72085 15.7543
31.7758 24.2726 21.3459 -36.2212 -14.0839 2.86554 38.9685
16.4549 8.44255 15.1303 -8.76584 8.432 -1.05453 12.2086
7.78668 3.71341 20.2889 2.19645 2.78574 -2.70781 4.46285
5.42632 22.9947 15.0476 6.2074 9.60034 1.52559 11.5337
26.7971 -3.71672 -6.26725 -3.5075 7.45548 38.8575 39.7214
21.2908 2.04257 5.42693 -0.969427 4.33098 -3.03285 5.37544
10.7226 6.22455 7.4297 -2.08883 -5.80583 0.796939 6.22141
-18.4352 28.4192 29.0633 24.6817 -5.68321 -6.4789 26.1431
-3.73155 54.1754 -5.71673 7.3966 -33.8216 30.0859 45.8669
-3.16859 10.9494 6.55964 23.4996 21.0106 3.10712 31.6754
-2.70419 23.7266 9.10124 8.1228 2.66537 10.0153 13.1678
21.2179 13.3729 21.4729 6.58766 -4.53193 8.87442 11.9453
-6.77541 40.1206 9.66489 20.4918 -20.1536 7.11305 29.6088
8.48483 18.046 0.61836 15.0166 -11.7828 6.20373 20.0704
28.4505 7.43087 23.5497 -3.08272 -0.809724 -0.56722 3.23737
23.2418 19.4821 2.11625 -0.278982 -0.208756 -0.365113 0.504696
31.4531 1.48818 -5.28265 -11.0723 1.09368 11.7179 16.1586
8.87569 0.0601414 7.79952 3.75178 7.37627 9.1044 12.3035
-3.65233 20.3307 12.6926 4.76827 -0.890403 3.88736 6.21617
9.15854 7.70286 7.38312 -4.54896 -0.802822 -2.97749 5.49573
9.6739 16.6985 16.4946 0.818428 -21.3582 -9.33817 23.3248
6.23827 2.71217 21.9973 -9.68921 3.40163 2.91956 10.6759
20.1993 28.8728 15.4549 -23.9351 -6.1177 -26.5265 36.2487
4.41018 -3.33419 15.16 -11.1606 26.5648 -9.56471 30.36
5.29399 16.058 28.3377 5.8179 -9.08586 -5.58711 12.1498
23.0474 7.33642 24.389 7.12742 9.61979 21.3928 24.5152
29.722 2.88913 16.7807 -48.9932 -7.08263 -3.45078 49.6227
31.8152 12.4014 3.77798 -20.9652 7.24356 -7.00517 23.2611
21.9406 18.6876 15.2914 -10.2512 -9.65383 16.4685 21.6678
15.2915 9.95682 19.4958 -5.44855 1.93311 -0.198514 5.78472
22.3119 19.494 16.4884 5.66619 -9.86045 2.68233 11.6846
9.48678 1.60551 21.6222 6.93229 -5.41089 7.42265 11.5078
3.62103 19.4405 10.4265 1.18566 -11.5261 1.22979 11.652
20.2095 7.18702 11.0594 -11.1537 -12.6735 -10.6777 19.9759
9.28635 25.9605 32.0661 6.47674 -3.27113 -25.2717 26.2927
17.3776 7.75595 1.05729 0.895642 14.2926 4.62345 15.0485
8.15391 -0.740985 4.83367 18.1039 5.88507 -9.20022 21.1431
16.197 6.98096 19.368 16.4381 -10.5179 2.98718 19.7423
22.5024 -1.53574 35.1315 5.78815 22.8049 -24.9671 34.3063
5.58835 2.32068 10.7566 7.92088 -6.62577 -3.25132 10.8265
4.86561 17.6852 13.1895 -13.9235 -13.4153 -6.50837 20.4008
8.18569 21.7626 13.7431 11.7516 5.01216 3.05318 13.1356
8.95018 18.4137 18.8779 -3.60686 2.03812 -1.72125 4.48621
18.7409 21.8961 21.4194 0.104726 2.5051 -12.1844 12.4397
12.8184 6.84224 30.1234 4.06686 11.3709 -37.115 39.0303
16.7163 16.6217 9.98032 -5.62239 -0.470063 -1.38126 5.80863
29.8395 27.072 6.38781 -8.77606 -5.80515 -5.17043 11.724
17.5622 6.37282 21.8562 -6.31411 10.2158 -2.0993 12.1917
11.5638 -3.44966 20.5531 4.49124 9.65129 -4.64753 11.6154
28.38 4.74556 10.2202 -6.14209 -4.89995 -4.01659 8.82427
15.4258 18.7143 21.3745 -0.567693 -0.69421 -0.315257 0.950573
16.1685 24.2435 20.1525 -8.96619 1.24006 -10.615 13.9502
31.356 12.4786 -4.11765 -8.60925 5.56723 24.1468 26.2332
12.9161 7.29429 30.6431 6.54228 21.5646 -20.642 30.5602
-56.5818 10.6645 29.6038 76.0106 5.96647 -5.8978 76.4722
16.513 1.94067 4.66558 -17.2001 -5.67653 14.0904 22.9479
19.8723 14.8 16.5247 -6.90833 5.83753 -7.63303 11.8349
-4.10155 9.39169 -1.66599 26.5868 10.6175 10.0461 30.34
30.5745 10.9568 23.1851 -6.16163 7.16562 0.123538 9.4513
23.8575 19.9866 5.88658 -29.6984 5.96621 24.5792 39.0093
9.58831 7.64592 11.6929 6.06045 7.83838 7.45911 12.4019
11.0676 8.70673 16.2259 6.97607 9.93235 -14.0744 18.5851
18.8528 -8.49564 17.9294 -8.27073 14.9223 -1.03488 17.0924
1.90216 18.5272 8.51348 5.99765 -9.22463 3.67554 11.6007
20.6296 18.5881 -0.152447 11.1992 -5.03243 4.26554 12.9978
-10.8495 4.87467 18.7581 30.0523 9.52029 -8.94039 32.7674
8.12508 21.6798 13.9317 11.5149 2.44504 -4.35635 12.5518
-4.68581 12.3045 8.00976 11.8543 -2.50694 -0.530133 12.128
26.8196 30.8335 7.95484 -5.60781 -6.48053 8.06135 11.7656
-5.7497 30.3361 24.209 27.2722 -11.3657 -19.6963 35.5091
19.4968 9.37991 -0.34352 -7.56709 9.54109 4.04524 12.8319
28.822 32.6273 15.5293 -31.8169 -26.346 -0.238167 41.3096
24.7328 16.7842 5.51078 0.706967 -7.02831 1.23454 7.17085
7.67755 15.2854 -4.46283 12.8598 2.92999 8.67139 15.7846
22.1756 18.7396 13.879 7.68497 -11.2246 13.5948 19.232
-11.5311 17.3458 -5.42134 26.5995 -11.9313 34.9942 45.5465
29.7546 32.3842 40.4427 -7.48788 -24.7992 -28.0453 38.1786
17.3275 25.0872 22.0697 -8.71994 3.80308 1.93152 9.70729
22.1984 16.4982 28.4609 -25.5525 -15.3519 -9.2188 31.2025
-2.1136 10.2131 20.1141 19.425 21.9119 -6.50571 29.9964
4.78482 18.7328 -10.8809 -3.07478 3.42916 16.3149 16.9525
10.948 19.8101 6.79499 -5.29892 0.402281 -4.3228 6.85033
14.5377 8.30152 9.39167 -4.73302 -10.2002 11.2592 15.9127
9.9652 54.9074 46.1295 6.795 -47.9464 -43.2746 64.944
4.15765 20.9379 25.0583 -11.4293 8.08661 3.47281 14.425
-3.57796 27.4992 7.61878 23.2452 -17.7487 -9.51385 30.755
-3.40783 98.7979 14.0083 8.04245 -143.027 -0.809815 143.256
-6.56231 4.26702 4.27491 23.2231 -5.11848 -11.1947 26.2837
20.2087 5.91184 16.3866 -4.9317 1.71938 4.62907 6.97899
15.8721 6.48254 15.6186 -8.6132 -17.0304 -10.7436 21.9008
16.5609 15.0541 34.7645 -7.26556 -15.2337 -14.8611 22.4879
30.0736 15.7124 3.35438 -7.59937 2.99686 -3.91279 9.05768
26.8334 5.26005 8.83484 -24.0027 -12.6316 10.8724 29.2215
18.8754 9.39949 27.4415 11.8492 17.0023 -6.203 21.6324
-3.30217 6.43674 14.4865 11.5881 2.1842 4.03074 12.462
-5.22223 -4.52925 -0.691362 20.627 21.2137 7.40561 30.5015
28.7877 10.8696 5.62436 -6.49514 2.77196 -0.175652 7.06409
9.62149 19.1678 13.8123 4.69819 -2.52887 5.10509 7.38445
22.4311 10.6571 23.1111 20.1787 4.70524 -14.2802 25.1643
-18.2901 45.1275 2.30941 67.2441 -68.8029 4.06928 96.2921
9.38451 27.9138 4.3736 0.907859 -5.68444 -6.81146 8.91814
23.6959 19.4032 16.1042 -1.02716 -51.15 -4.27394 51.3386
-0.892771 7.86409 30.2224 3.54663 1.41729 -6.91211 7.89712
7.45202 30.2999 11.1233 3.41778 -8.60404 -3.5337 9.90947
20.157 3.61596 18.3511 -7.43238 0.943045 -10.1086 12.5823
20.1009 23.2965 22.6138 10.783 3.46889 -1.21291 11.392
9.34647 -6.36339 9.04905 5.47403 9.9783 -1.76545 11.5173
6.85619 17.2298 22.9953 10.6017 -4.07401 -2.98518 11.7433
14.5059 18.6703 22.3545 3.24796 -3.79418 9.29524 10.5521
56.7417 15.6321 -2.99926 -51.1179 -4.55918 5.7216 51.6388
10.1265 9.88892 9.53971 2.47058 -0.708429 9.03856 9.39687
16.9805 -5.269 27.6453 -5.62508 10.6083 -19.5472 22.9406
24.4343 20.6343 16.5186 5.33474 6.61472 3.44169 9.16838
24.4275 22.9734 8.63275 0.593164 6.70295 -2.17216 7.07104
29.7363 6.98352 0.893139 -10.9847 8.59073 14.6325 20.2132
-2.09306 4.26436 58.2405 6.95002 -4.04531 -50.1106 50.7517
9.83745 6.70948 1.44149 33.0333 13.0229 -0.420766 35.5102
29.9592 16.0058 29.7211 -5.66353 -19.6247 -9.51032 22.5311
18.1983 1.36794 18.4357 -6.88141 15.2472 -12.0884 20.6388
9.07671 20.5179 26.5082 6.60085 -0.279819 -2.46075 7.05016
15.4356 5.92946 7.45411 1.31361 -1.95848 -0.563343 2.42458
-3.58812 20.461 27.6654 6.36123 -0.269381 -4.58147 7.84396
20.1303 9.82224 9.51503 2.95208 -2.88362 -0.0603837 4.12719
20.5475 2.46987 5.20857 -9.15266 14.07 1.37309 16.8411
18.3301 17.3399 12.5637 -23.3034 -35.1282 1.22989 42.1728
7.108 4.01718 15.6208 7.09514 2.05303 1.06527 7.46262
29.7849 21.7498 41.34 -6.90795 -20.7304 -21.1736 30.4268
-0.646629 18.9675 -3.62874 3.30831 -2.17898 7.03659 8.07505
19.2292 3.51229 0.676878 -7.19656 -7.68614 3.64534 11.1425
16.8817 29.7031 2.56951 -19.827 -22.7427 13.2826 32.9662
6.91223 -0.504678 43.1947 11.7886 3.99457 -18.7074 22.4699
23.7094 16.4374 -19.3887 -0.695026 -7.37804 38.905 39.6045
16.12 2.94835 22.5674 -4.95521 1.83794 0.847223 5.35256
14.8828 19.3489 9.81485 0.460783 11.8827 19.1632 22.553
4.40248 13.0665 18.2368 -8.75027 0.245433 0.141813 8.75486
7.47405 11.2684 3.8852 11.4155 -0.945596 -19.1036 22.2745
22.9059 24.5225 20.0118 9.8469 4.33882 9.04047 14.0541
29.8861 27.5871 7.58391 -10.9149 -16.3446 9.01715 21.6238
23.538 28.382 18.1645 2.92916 -6.18499 1.95917 7.11846
15.0471 29.789 6.80702 2.37637 -19.8288 8.57625 21.7343
17.2527 7.83158 13.7434 -9.5738 12.3638 9.28088 18.184
17.5667 30.4802 1.09819 -7.90114 -7.61703 2.04624 11.164
18.9267 38.0113 30.0402 -5.3282 -17.8409 -33.6908 38.4936
15.1416 8.35226 16.2861 -5.61779 -2.20445 -3.74488 7.10235
10.9389 28.8834 21.5189 3.12165 -10.9228 -12.3852 16.8061
16.6028 0.813242 6.66603 -9.73061 2.91387 6.93054 12.2967
18.1766 18.434 1.31054 -6.72738 -10.3044 15.4583 19.7584
29.5929 6.36145 17.9966 -6.90132 13.9128 0.592936 15.5418
19.4643 18.3617 9.93615 12.5077 -21.8792 4.72968 25.642
5.84296 -10.616 17.7806 11.8074 28.5434 -4.12752 31.1637
15.3678 20.2222 -2.66712 -2.95812 -0.453088 6.10554 6.79952
-2.20593 20.2149 15.822 32.6495 -13.6101 -2.60365 35.4683
12.1845 17.0413 7.95065 -2.47611 -7.42419 7.88217 11.1076
8.3162 5.97439 22.0401 -9.98665 13.0015 -12.5547 20.6493
7.52833 13.6466 4.33105 12.0729 -4.58185 -7.30528 14.8363
18.6982 -3.76679 0.710661 -13.9841 22.5514 -0.636068 26.5429
-3.47997 -5.79131 12.1765 9.51586 25.3889 -1.50272 27.1552
13.1645 -19.3201 7.17205 1.27789 37.749 23.8818 44.6874
9.52071 22.0037 -1.67687 5.93466 1.75267 6.3018 8.83203
8.58043 7.896 25.127 8.4826 4.75527 -4.7026 10.8019
26.577 18.6723 21.0647 -3.24297 -7.99453 1.27896 8.72153
0.932742 -3.43973 7.23068 3.08169 9.83157 6.0222 11.9341
24.1219 3.95835 20.4904 3.65884 -20.6982 11.3953 23.9093
20.0849 27.8131 9.86064 9.8604 -4.87742 6.03075 12.5454
26.8675 5.37971 21.9458 -4.67866 -1.11822 10.9111 11.9244
5.97129 29.9015 27.432 -4.72734 -9.78778 -4.49485 11.7623
29.8868 6.50941 2.15192 -23.2974 10.2007 -2.72726 25.5785
17.6379 21.5664 5.95475 -0.919178 2.16663 13.5246 13.7278
-6.51777 -2.43971 -2.66285 23.33 7.91996 4.29644 25.0095
23.0124 19.5162 28.0071 7.89697 -12.5686 -12.0703 19.1317
7.53757 12.4743 22.2752 9.94745 -4.7867 4.39115 11.8805
21.7819 18.4738 12.0991 -13.7198 -17.6719 5.7314 23.0949
3.59994 2.9794 9.78775 -6.75519 -5.40332 7.39058 11.3776
-7.96412 -2.4078 -2.25343 37.9752 17.2111 23.7103 47.9637
18.1874 6.65804 10.1619 -10.2868 -5.48376 -1.96732 11.822
21.6981 -7.24098 4.63942 -23.6402 13.0844 12.0029 29.5657
21.4785 18.1874 27.0892 6.43822 -50.3351 -4.41071 50.9365
18.8311 25.5535 17.1319 -9.33006 -5.00975 -2.37957 10.854
20.3313 9.79613 1.63322 12.0338 0.0247789 -0.191508 12.0353
8.71084 29.7791 28.1937 9.4003 -8.32077 -14.1119 18.8877
7.7597 13.0275 8.11502 9.23512 1.54408 9.77793 13.5381
-3.79462 7.51963 14.6242 6.87803 22.8477 -3.89495 24.1763
18.8194 29.8508 -1.23216 -10.5265 -5.43333 19.7602 23.039
20.731 20.3116 16.6342 13.4296 -29.2307 17.2854 36.5181
24.8628 9.49509 18.9473 -2.7097 9.06398 -7.17484 11.8734
4.65863 -4.12821 12.3173 53.6002 58.9302 3.57017 79.7401
8.1882 22.7021 -1.67105 -1.82557 4.37515 5.17261 7.01644
8.81356 15.394 10.215 1.45886 -5.20236 -0.806098 5.46284
7.08122 10.7679 -3.93789 9.06808 5.26067 10.0727 14.5383
32.5077 15.997 9.73779 -12.0384 -6.44496 5.05552 14.5609
5.2659 8.06144 4.51948 11.6466 -15.0344 8.97142 21.0277
24.2445 32.195 5.78847 -28.2676 -11.3813 7.79698 31.4545
16.3829 32.6629 10.6966 -5.53391 -9.18039 9.01221 14.0044
18.0413 5.4791 4.60916 -2.65682 -8.23049 26.2837 27.6701
3.6116 20.4607 24.7282 -9.10211 1.02847 -0.574688 9.17804
31.5507 -2.41421 -15.4193 -17.6104 8.52886 32.1789 37.661
5.05763 4.67205 17.9971 2.34522 -0.992458 2.54761 3.60213
6.61074 15.4788 10.3995 -12.1481 -15.6348 7.29175 21.0996
20.1234 -3.45505 13.8993 -14.7373 11.3037 8.05188 20.2433
22.6646 14.711 21.1572 7.41469 1.11463 8.50436 11.3377
18.2522 26.9604 21.5231 -7.00706 -4.74385 1.3434 8.56783
23.0921 24.4866 8.03516 -2.22724 3.81165 2.12702 4.90036
23.8467 19.8434 23.7321 10.7454 15.1947 10.3045 21.2726
23.5903 -2.30446 8.81465 -1.58143 5.77148 6.20639 8.62149
3.61354 0.666669 18.9741 -9.46907 2.06253 -7.97437 12.5502
1.24498 -3.80152 18.1049 0.453613 22.4406 -9.04305 24.1984
30.8082 21.3337 0.308685 -22.5294 6.50684 4.37799 23.8554
28.0992 -3.52271 8.68201 -15.4417 9.58695 8.27121 19.9692
30.4517 1.80286 9.56647 -32.9268 -4.16888 8.19716 34.187
18.375 26.7946 4.64094 -10.1247 -4.37551 -3.64863 11.6175
9.25057 -1.21032 4.65074 -0.967058 4.99027 -3.3033 6.06216
12.3695 6.77518 22.8817 -18.5146 16.8638 7.90839 26.2625
22.6998 14.8783 7.30139 19.0924 -8.73583 21.579 30.1079
17.1009 72.3151 -2.76511 -4.26131 -78.1068 6.65768 78.5057
17.2805 20.5666 15.4448 13.3954 6.34361 29.2759 32.814
15.3859 6.5391 -3.24979 -18.9068 -8.23497 9.30271 22.6235
-3.99 27.7709 31.8416 8.35708 -19.9199 -17.3553 27.7101
15.4711 7.35708 6.09302 5.48175 -3.00847 1.67071 6.47238
16.4346 4.93772 -1.88337 -8.45754 10.715 17.2951 22.0332
31.7771 25.1905 22.2138 -9.15022 1.47974 -2.5866 9.62323
19.5818 16.8926 17.9519 7.35053 15.0179 12.7071 21.0009
11.9998 -4.01983 4.50521 -2.61988 5.58232 -0.10662 6.16745
20.0432 15.9393 10.5435 13.2177 0.784565 -2.39426 13.4557
6.37298 10.0369 31.2037 13.5749 4.22299 -8.18781 16.4059
15.398 10.5464 7.33008 -6.56862 21.3584 -21.0832 30.7218
-31.9765 14.7387 17.0025 64.3604 -0.660319 -7.40111 64.7879
12.3 4.12173 21.6967 4.73743 -5.60827 0.0635603 7.34167
6.672 29.7149 1.81865 -3.28345 -10.4016 3.6514 11.5024
5.67623 12.91 22.2681 -0.257897 3.92602 2.78926 4.82288
3.79735 -2.96435 10.336 -6.50264 6.86824 -0.0474256 9.45829
20.967 9.50671 1.57842 -1.5156 7.07165 0.0578261 7.23247
